country,region_name,nuts_code,year_week,rate_14_day_per_100k,weekly_count,population,source
Hungary,Komarom-Esztergom,HU212,2020-25,4.983471486,1,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-26,1.993388594,5,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-27,1.661157162,0,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-28,0.332231432,1,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-29,0.664462865,1,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-30,1.32892573,3,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-31,0.996694297,0,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-32,0.996694297,3,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-33,0.996694297,0,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-34,0.996694297,3,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-35,10.2991744,28,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-36,23.5884317,43,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-37,51.82810346,113,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-38,102.3272812,195,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-39,109.3041413,134,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-40,95.01818967,152,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-41,106.6462898,169,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-42,137.543813,245,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-43,200.0033223,357,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-44,247.5124171,388,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-45,393.362016,796,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-46,661.4727819,1195,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-47,736.2248542,1021,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-48,761.4744431,1271,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-49,814.9637037,1182,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-50,708.6496453,951,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-51,610.9736042,888,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-52,397.3487932,308,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2020-53,215.2859682,340,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-01,280.0710975,503,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-02,292.695892,378,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-03,217.2793568,276,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-04,211.6314224,361,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-05,253.1603515,401,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-06,333.5603581,603,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-07,531.5702919,997,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-08,800.6777521,1413,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-09,1163.474476,2089,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-10,1544.211698,2559,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-11,1618.631539,2313,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-12,1452.183591,2058,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-13,1221.282746,1618,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-14,826.2595724,869,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-15,499.0116115,633,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-16,345.8529211,408,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-17,216.9471254,245,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-18,137.543813,169,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-19,124.2545557,205,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-20,100.9983555,99,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-21,57.47603781,74,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-22,34.21983754,29,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-23,20.59834881,33,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-24,18.93719165,24,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-25,13.62148873,17,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-26,7.309091513,5,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-27,5.315702919,11,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-28,5.647934351,6,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-29,5.315702919,10,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-30,6.644628648,10,300995,Epidemic intelligence subnational data
Hungary,Komarom-Esztergom,HU212,2021-31,4.983471486,5,300995,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-15,NA,24,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-16,11.1385667,14,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-17,6.44864388,8,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-18,2.931201763,2,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-19,1.758721058,4,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-20,1.465600882,1,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-21,0.879360529,2,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-22,0.879360529,1,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-23,0.586240353,1,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-24,NA,NA,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-25,NA,0,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-26,0,0,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-27,0,0,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-28,0,0,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-29,0.586240353,2,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-30,1.172480705,2,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-31,3.22432194,9,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-32,18.75969129,55,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-33,21.1046527,17,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-34,7.914244761,10,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-35,15.53536935,43,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-36,35.46754134,78,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-37,60.38275633,128,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-38,85.29797132,163,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-39,84.71173096,126,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-40,86.47045202,169,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-41,126.0416758,261,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-42,170.3028225,320,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-43,332.6914001,815,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-44,449.6463505,719,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-45,605.5862843,1347,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-46,845.9448289,1539,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-47,779.6996691,1121,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-48,819.564013,1675,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-49,933.2946415,1509,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-50,792.0107165,1193,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-51,620.5354133,924,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-52,406.2645644,462,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2020-53,276.1192061,480,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-01,361.1240573,752,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-02,327.1221168,364,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-03,207.822205,345,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-04,207.822205,364,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-05,198.1492392,312,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-06,181.148269,306,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-07,209.5809261,409,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-08,293.9995369,594,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-09,458.733076,971,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-10,711.6957882,1457,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-11,1005.402205,1973,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-12,1202.085843,2128,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-13,1294.125579,2287,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-14,1198.568401,1802,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-15,937.9845643,1398,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-16,704.9540241,1007,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-17,486.2863725,652,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-18,315.6904299,425,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-19,225.995656,346,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-20,161.8023373,206,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-21,91.74661519,107,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-22,51.58915104,69,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-23,29.89825799,33,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-24,17.00097023,25,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-25,11.43168688,14,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-26,6.741764056,9,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-27,6.44864388,13,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-28,8.79360529,17,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-29,7.914244761,10,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-30,7.328004409,15,341157,Epidemic intelligence subnational data
Hungary,Veszprem,HU213,2021-31,7.328004409,10,341157,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-15,NA,28,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-16,8.66549295,13,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-17,3.170302299,2,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-18,1.26812092,4,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-19,1.26812092,2,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-20,0.63406046,1,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-21,0.211353487,0,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-22,0.211353487,1,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-23,0.211353487,0,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-24,0.211353487,1,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-25,0.211353487,0,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-26,0,0,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-27,0.422706973,2,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-28,0.63406046,1,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-29,0.422706973,1,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-30,1.902181379,8,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-31,2.536241839,4,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-32,1.26812092,2,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-33,1.479474406,5,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-34,2.747595326,8,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-35,11.62444176,47,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-36,30.64625556,98,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-37,75.87590169,261,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-38,131.8845756,363,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-39,170.3509102,443,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-40,179.8618171,408,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-41,246.2268119,757,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-42,295.0494673,639,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-43,328.6546717,916,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-44,512.3208515,1508,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-45,933.9710573,2911,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-46,1128.204911,2427,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-47,833.1554441,1515,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-48,737.4123147,1974,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-49,765.9450354,1650,473141,Epidemic intelligence subnational data
Hungary,Gyor-Moson-Sopron,HU221,2020-50,606.5845065,1220,473141,Epidemic intelligence subnational data
